ID,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",URL,"Store Categories",c4p_log_redirect_to,wpsl_address,wpsl_city,wpsl_country,wpsl_lat,wpsl_lng,wpsl_country_iso,wpsl_phone,wpsl_email,wpsl_hours,_yoast_wpseo_title,_yoast_wpseo_metadesc,_wp_old_slug,wpsl_fax,_wpb_vc_js_status,_vc_post_settings,slide_template,_userpro_edit_restrict,restrict_roles,category_sticky_post,_um_custom_access_settings,_um_accessible,_um_access_redirect2,_um_access_roles,_um_access_redirect,_yoast_wpseo_primary_wpsl_store_category,sbg_selected_sidebar,sbg_selected_sidebar_replacement,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,_yoast_wpseo_focuskw,wpsl_address2,_yoast_wpseo_linkdex,_yoast_wpseo_focuskw_text_input,yst_prominent_words_version,_yst_is_cornerstone,wpsl_ta_id,_dp_original,wpsl_url,_wpb_post_custom_css,wpsl_my_textinput,wpsl_my_checkbox,wpsl_my_textarea,wpsl_my_dropdown,wpsl_my_editor,wpsl_state,_et_monarch_override,_wp_trash_meta_status,_wp_trash_meta_time,_wp_desired_post_slug,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
33073,"ТА ""Ожени"" (пункт выдачи заказов и продажа сим-карт)","<h4><span style=""color: #993300;""><strong>Внимание!</strong> Оплата только наличными.</span></h4>",,2016-10-13,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-ozheni-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_1-min.jpg,screenshot_1-min,,,,,EuropaSim|GLOBALSIM|Orange,,"просп. Ленина, 50Л, СИТИ-БИЗНЕС ЦЕНТР, офис 101","г. Екатеринбург",Россия,56.839187,60.622243,RU,(343)3506-703,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,60,[],,,,,,,3286,,,".single-wpsl_stores .l-section-h.i-cf > *:not(:first-child) {
    padding: 0 !important;
}

.l-section-h.i-cf > *:not(:nth-child(3)) {
    padding: 12px!important;
}
.single-wpsl_stores .l-content .w-blog {
    padding-top: 20%!important;
    padding-left: 0!important;
    padding-right: 0!important;
}
.single .l-content .wpsl-locations-details {
    margin-left: 12px!important;
}",,,,,,,,,,,publish,312,ta-ozheni-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-12
33096,"ТА ""ЭКСКЛЮЗИВ ТУР"" (пункт выдачи заказов и продажа сим-карт)",,,2016-10-13,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-eksklyuziv-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_1-min-1.jpg,screenshot_1-min,,,,,EuropaSim|GLOBALSIM|GLOBALSIM-Internet|Orange,,"ул. просп. Ленина, 48","г. Нальчик",Россия,43.488086,43.612958,RU,"8(8662) 760079,+79280755150",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,2247,,,,,,,,,,,,,,publish,312,ta-eksklyuziv-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
33101,"ТА ""ФИЕСТА-ТУР"" (пункт выдачи заказов и продажа сим-карт)",,,2016-10-13,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-fiesta-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart/,,,,,,,EuropaSim|GLOBALSIM,,"ул. Советская 7а, оф. 25","г. Кизел",Россия,59.052966,57.658465,RU,"8 (34255) 5-99-77, 8-951-92-71-444",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,14:00"";}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,102,,,30,[],,,,,,,548,,,,,,,,,,,,,,publish,312,ta-fiesta-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
33104,"ТК Миллениум (пункт выдачи заказов и продажа сим-карт)",,,2016-10-13,wpsl_stores,https://euroroaming.ru/stores-by-operator/tk-millenium-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_3-min.jpg,screenshot_3-min,,,,,EuropaSim|GLOBALSIM|GLOBALSIM-Internet|Orange,,"пр-т. Славы, д. 39, 1й этаж","г. Белгород",Россия,50.59632,36.590693,RU,"8 (4722) 205-517, 8-920-529-53-81",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,103,,,30,[],,,,,,,1947,,,,,,,,,,,,,,publish,312,tk-millenium-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-12
33155,"ТК «Мастер-тур» (пункт выдачи заказов и продажа сим-карт)",,,2016-10-14,wpsl_stores,https://euroroaming.ru/stores-by-operator/tk-master-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_7-min.jpg,screenshot_7-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Алексеевская, д. 26, оф. 104","г. Нижний Новгород",Россия,56.318171,44.002909,RU,"8 (831) 428-27-26, 8 (831) 433-43-46",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,102,,,30,[],,,,,,,2197,,,,,,,,,,,,,,publish,312,tk-master-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-12
33380,"ТА НОРД (пункт выдачи заказов и продажа сим-карт)",,,2016-10-19,wpsl_stores,https://euroroaming.ru/?post_type=wpsl_stores&p=33380,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_2-min.jpg,screenshot_2-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Свободы 59, офис 3","г. Воронеж",Россия,51.661587,39.188429,RU,"8 (4732) 55-01-43, 8 (4732) 77-05-90",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,"Карты в наличии: GlobalSim, EuropaSim, Orange",,,,,,,,,,,,,,,,,,,draft,312,ta-nord-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-01-24
33446,"ТА ""Планета ВОЯЖ"" (пункт выдачи заказов и продажа сим-карт)",,,2016-10-20,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-planeta-voyazh/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_5-min.jpg,screenshot_5-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Первомайская, д. 8, оф. 516","г. Тюмень",Россия,57.155091,65.538106,RU,"8(3452)601-857, 589-010",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,15:00"";}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,2315,,,,,,,,,,,,,,publish,312,ta-planeta-voyazh,,,0,0,0,closed,closed,2017-05-16
33709,"ТА ""Фортуна Голд Трэвел"" (пункт выдачи заказов и продажа сим-карт)",,,2016-10-24,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-fortuna-gold-trevel-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_9-min.jpg,screenshot_9-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Куйбышева, д. 51","г. Пермь",Россия,58.001856,56.238471,RU,(342)238-33-45,fgt08@yandex.ru,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,19,,,,,,,,,,,,,,publish,312,ta-fortuna-gold-trevel-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
33745,"ТА ООО «МАРИНА-ТРЕВЕЛ» (пункт выдачи заказов и продажа сим-карт)",,,2016-10-24,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-ooo-marina-trevel-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_10-min.jpg,screenshot_10-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Полевая, д. 27-Б, оф . 6-А","г. Фрязино",Россия,55.945988,38.070089,RU,"8(903) 236-63-75",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,1,,3041,,,,,,,,,,,,,,publish,312,ta-ooo-marina-trevel-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-11
33830,"ТА «Лето» (пункт выдачи заказов и продажа сим-карт)",,,2016-10-25,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-leto-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_11-min.jpg,screenshot_11-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. 40 лет Победы 14, ТЦ ""Водолей-2"", 1-й этаж, сек.115","г. Тольятти",Россия,53.542945,49.366235,RU,"+7 (919)817 38 84",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,2316,,,,,,,,,,,,,,publish,312,ta-leto-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-12
33910,"ТА «Global Education Group» (пункт выдачи заказов и продажа сим-карт)",,,2016-10-26,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-global-education-group/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_8-min.jpg,screenshot_8-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Рабочая, 6/26","г. Ногинск",Россия,55.860442,38.4496,RU,8(965)388-80-71,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""09:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""09:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,3048,,,,,,,,,,,,,,publish,312,ta-global-education-group,,,0,0,0,closed,closed,2017-05-15
34004,"ТА «Аквамарин» (пункт выдачи заказов и продажа сим-карт)",,,2016-10-27,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-akvamarin-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_1-min-2.jpg,screenshot_1-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Коммунистическая, 73","г. Павлово",Россия,55.947871,43.073111,RU,"8 (83171)52131",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""09:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""09:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""09:00,18:00"";}s:8:""saturday"";a:1:{i:0;s:11:""09:00,14:00"";}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,366,,,,,,,,,,,,,,publish,312,ta-akvamarin-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
34059,"ТА ""Посети Тур"" (пункт выдачи заказов и продажа сим-карт)",,,2016-10-27,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-poseti-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart-2/,https://euroroaming.ru/wp-content/uploads/2016/10/Screenshot_7-min-1.jpg,screenshot_7-min,,,,,GLOBALSIM|Orange,,"ул. Куйбышева, д. 128, офис 344","г. Самара",Россия,53.194264,50.093253,RU,"(846) 207-15-67",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""11:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""11:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""11:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""11:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""11:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,17:00"";}s:6:""sunday"";a:0:{}}",,,,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,102,,,30,[],,,,,1,,3287,,,,,,,,,,,,,,publish,312,ta-poseti-tur-punkt-vydachi-zakazov-i-prodazha-sim-kart-2,,,0,0,0,closed,closed,2017-05-12
34136,"ТА ""Anex Tour"" (пункт выдачи заказов и продажа сим-карт)","<h3><span style=""font-weight: 500;"">Суббота - по договоренности. </span></h3>",,2016-10-28,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-anex-tour-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/10/1-min.jpg,1-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Мясницкая, д. 22/2, эт. 3 оф. 215 (м. Чистые пруды / м. Лубянка)","г. Москва",Россия,55.761907,37.634709,RU,"8 (495) 623-26-70, 8 (495) 725-85-99",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""11:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""11:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""11:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""11:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""11:00,19:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,,8-800-555-2834,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,60,[],,"Карты в наличии: GlobalSim, EuropaSim, Orange",,,,,3299,,,,,,,,,,,,,,publish,312,ta-anex-tour-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-12
34717,"ТА ""ИНТАТУРС"" (пункт выдачи заказов и продажа сим-карт)",,,2016-11-09,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-intaturs-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/11/Screenshot_3-min.jpg,screenshot_3-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Калинина, дом 35","г. Сызрань",Россия,53.162575,48.483394,RU,+7(8464)94-00-00,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}",,,,,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,725,,,,,,,,,,,,,,publish,312,ta-intaturs-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
34818,"ТА ""Магазин Путешествий"" (пункт выдачи заказов и продажа сим-карт)",,,2016-11-11,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-magazin-puteshestvij/,https://euroroaming.ru/wp-content/uploads/2016/11/3-min.jpg,3-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Эспланадная, д.15","г. Астрахань",Россия,46.352518,48.037266,RU,"+7 (8512) 52-14-40, 52-14-44, 21-09-90",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,15:00"";}s:6:""sunday"";a:0:{}}",,,,,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,1948,,,,,,,,,,,,,,publish,312,ta-magazin-puteshestvij,,,0,0,0,closed,closed,2017-05-12
34926,"ТА ""Первый Визовый Центр"" (пункт выдачи заказов и продажа сим-карт)",,,2016-11-14,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-pervyj-vizovyj-tsentr-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/11/7-min.jpg,7-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Меридианная, д. 4","г. Казань",Россия,55.817286,49.118754,RU,"(843)21-21-333, 929-729-13-22",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""08:00,20:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""08:00,20:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""08:00,20:00"";}s:8:""thursday"";a:1:{i:0;s:11:""08:00,20:00"";}s:6:""friday"";a:1:{i:0;s:11:""08:00,20:00"";}s:8:""saturday"";a:1:{i:0;s:11:""10:00,14:00"";}s:6:""sunday"";a:0:{}}",,,,,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,3292,,,,,,,,,,,,,,publish,312,ta-pervyj-vizovyj-tsentr-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
34932,"Слетать.ру (пункт выдачи заказов и продажа сим-карт)",,,2016-11-14,wpsl_stores,https://euroroaming.ru/stores-by-operator/sletat-ru-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/11/9-min.jpg,9-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Деповская, д. 36","г. Барнаул",Россия,53.356001,83.764689,RU,"+7 (3852) 252056",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""09:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""09:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""09:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""09:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""09:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,16:00"";}s:6:""sunday"";a:0:{}}",,,,,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,3211,,,,,,,,,,,,,,publish,312,sletat-ru-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-12
34980,"ТА ""Глобус"" (пункт выдачи заказов и продажа сим-карт)",,,2016-11-15,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-globus-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/11/10-min.jpg,10-min,,,,,EuropaSim|GLOBALSIM|Orange,,"Печорский проспект, 92А, 2 этаж","г. Печора",Россия,65.128253,57.164704,RU,"8(82142)7-17-66, 89129545035",,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""11:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""11:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""11:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""11:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""11:00,18:00"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,16:00"";}s:6:""sunday"";a:0:{}}",,,,,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,,,,,,783,,,,,,,,,,,,,,publish,312,ta-globus-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-05-15
34995,"ТА ""Travel Depot"" (пункт выдачи заказов и продажа сим-карт)","<h4 style=""margin-bottom: 0; padding: 18px;""><strong>ТОЛЬКО ПО ПРЕДВАРИТЕЛЬНОМУ ЗВОНКУ. </strong></h4>
&nbsp;",,2016-11-17,wpsl_stores,https://euroroaming.ru/?post_type=wpsl_stores&p=34995,https://euroroaming.ru/wp-content/uploads/2016/11/12-min.jpg,12-min,,,,,"GLOBALSIM|Globalsim с тарифом США|GLOBALSIM-Internet|Orange",,"м. Павелецкая, ул. Кожевническая, д. 3, стр. 1, офис 203","г. Москва",Россия,55.730595,37.642396,RU,+79057364431,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,18:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,18:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,18:00"";}s:8:""saturday"";a:0:{}s:6:""sunday"";a:0:{}}",,,ta-travel-depot-punkt-vydachi-zakazov-i-prodazha-sim-kart|ta-simvol-trejvel,,false,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,102,,,60,[],,,,,1,,167,,,,,,,,,,,,,,draft,312,ta-travel-depot,,,0,0,0,closed,closed,2017-05-25
35058,"ТА Anextour, г. Ульяновск, ул. Гончарова (пункт выдачи заказов и продажа сим-карт)",,,2016-11-17,wpsl_stores,https://euroroaming.ru/stores-by-operator/ta-anextour-g-ulyanovsk-ul-goncharova-punkt-vydachi-zakazov-i-prodazha-sim-kart/,https://euroroaming.ru/wp-content/uploads/2016/11/13-min.jpg,13-min,,,,,EuropaSim|GLOBALSIM|Orange,,"ул. Гончарова, д. 19.1, 3 этаж","г. Ульяновск",Россия,54.315556,48.396265,RU,+7(8422)792210,,"a:7:{s:6:""monday"";a:1:{i:0;s:11:""10:00,19:00"";}s:7:""tuesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:9:""wednesday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""thursday"";a:1:{i:0;s:11:""10:00,19:00"";}s:6:""friday"";a:1:{i:0;s:11:""10:00,19:00"";}s:8:""saturday"";a:1:{i:0;s:11:""11:00,17:00"";}s:6:""sunday"";a:0:{}}",,,,,true,"a:1:{s:10:""vc_grid_id"";a:0:{}}",default,,,0,,,,,,223,,,30,[],,"Карты в наличии: Orange, EuropaSim, Globalsim",,,,,,,,,,,,,,,,,,,publish,312,ta-anextour-g-ulyanovsk-ul-goncharova-punkt-vydachi-zakazov-i-prodazha-sim-kart,,,0,0,0,closed,closed,2017-04-24
